id,provider,title,start_date,end_date,startyear,endyear,type,tags
RESOLVE/ECOREGIONS/2017,RESOLVE Biodiversity and Wildlife Solutions,RESOLVE Ecoregions 2017,4/4/2017,4/4/2017,2017,2017,Table,"resolve, ecoregions, biodiversity, conservation, habitats, global, protection"
WRI/GFW/FORMA/raw_output_firms,World Resources Institute / Global Forest Watch,FORMA Raw Output FIRMS,4/7/2017,5/17/2019,2017,2019,ImageCollection,"FORMA, GFW, WRI, forests, deforestation, MODIS, monitoring, daily"
USGS/WBD/2017/HUC02,United States Geological Survey,HUC02: USGS Watershed Boundary Dataset of Regions,4/21/2017,4/22/2017,2017,2017,Table,"usgs, water, watershed, wbd, hydrology"
USGS/WBD/2017/HUC04,United States Geological Survey,HUC04: USGS Watershed Boundary Dataset of Subregions,4/21/2017,4/22/2017,2017,2017,Table,"usgs, water, watershed, wbd, hydrology"
USGS/WBD/2017/HUC06,United States Geological Survey,HUC06: USGS Watershed Boundary Dataset of Basins,4/21/2017,4/22/2017,2017,2017,Table,"usgs, water, watershed, wbd, hydrology"
USGS/WBD/2017/HUC08,United States Geological Survey,HUC08: USGS Watershed Boundary Dataset of Subbasins,4/21/2017,4/22/2017,2017,2017,Table,"usgs, water, watershed, wbd, hydrology"
USGS/WBD/2017/HUC10,United States Geological Survey,HUC10: USGS Watershed Boundary Dataset of Watersheds,4/21/2017,4/22/2017,2017,2017,Table,"usgs, water, watershed, wbd, hydrology"
USGS/WBD/2017/HUC12,United States Geological Survey,HUC12: USGS Watershed Boundary Dataset of Subwatersheds,4/21/2017,4/22/2017,2017,2017,Table,"usgs, water, watershed, wbd, hydrology"
NOAA/GOES/16/FDCC,NOAA,GOES-16 FDCC Series ABI Level 2 Fire/Hot Spot Characterization,5/23/2017,4/11/2020,2017,2020,ImageCollection,"abi, goes, nesdis, noaa, ospo, goes-16, goes-east, goes-r, climate, fire, hotspot, wildfire, weather"
NOAA/GOES/16/FDCF,NOAA,GOES-16 FDCF Series ABI Level 2 Fire/Hot Spot Characterization,5/23/2017,4/11/2020,2017,2020,ImageCollection,"abi, goes, nesdis, noaa, ospo, goes-16, goes-east, goes-r, climate, fire, hotspot, wildfire, weather"
TUBerlin/BigEarthNet/v1,BigEarthNet,TUBerlin/BigEarthNet/v1,5/31/2017,5/30/2018,2017,2018,ImageCollection,"sentinel, copernicus, corine-derived, ml, chip, label, tile"
WRI/GPPD/power_plants,World Resources Institute,Global Power Plant Database,6/10/2018,6/10/2018,2018,2018,Table,"WRI, infrastructure, energy, climate, power, power_plants"
COPERNICUS/S5P/OFFL/L3_CO,European Union/ESA/Copernicus,Sentinel-5P OFFL CO: Offline Carbon Monoxide,6/27/2018,4/7/2020,2018,2020,ImageCollection,"eu, esa, copernicus, sentinel, s5p, sron, knmi, TROPOMI, co, carbon_monoxide, pollution, air_quality"
COPERNICUS/S5P/OFFL/L3_NO2,European Union/ESA/Copernicus,Sentinel-5P OFFL NO2: Offline Nitrogen Dioxide,6/27/2018,3/30/2020,2018,2020,ImageCollection,"eu, esa, copernicus, sentinel, s5p, knmi, TROPOMI, no2, nitrogen_dioxide, pollution, air_quality"
COPERNICUS/S5P/OFFL/L3_AER_AI,European Union/ESA/Copernicus,Sentinel-5P OFFL AER AI: Offline UV Aerosol Index,7/3/2018,4/7/2020,2018,2020,ImageCollection,"eu, esa, copernicus, sentinel, s5p, knmi, TROPOMI, aerosol, aai, uvai, pollution, air_quality"
COPERNICUS/S5P/OFFL/L3_AER_LH,European Union/ESA/Copernicus,Sentinel-5P OFFL AER LH: Offline UV Aerosol Layer Height,7/3/2018,4/7/2020,2018,2020,ImageCollection,"eu, esa, copernicus, sentinel, s5p, knmi, TROPOMI, aerosol, alh, uvai, pollution, air_quality"
COPERNICUS/S5P/OFFL/L3_CLOUD,European Union/ESA/Copernicus,Sentinel-5P OFFL CLOUD: Near Real-Time Cloud,7/3/2018,4/7/2020,2018,2020,ImageCollection,"eu, esa, copernicus, sentinel, s5p, dlr, TROPOMI, cloud, climate"
COPERNICUS/S5P/NRTI/L3_CLOUD,European Union/ESA/Copernicus,Sentinel-5P NRTI CLOUD: Near Real-Time Cloud,7/4/2018,4/9/2020,2018,2020,ImageCollection,"eu, esa, copernicus, sentinel, s5p, dlr, TROPOMI, cloud, climate"
COPERNICUS/S5P/NRTI/L3_AER_AI,European Union/ESA/Copernicus,Sentinel-5P NRTI AER AI: Near Real-Time UV Aerosol Index,7/9/2018,4/9/2020,2018,2020,ImageCollection,"eu, esa, copernicus, sentinel, s5p, knmi, TROPOMI, aerosol, aai, uvai, pollution, air_quality"
COPERNICUS/S5P/NRTI/L3_AER_LH,European Union/ESA/Copernicus,Sentinel-5P NRTI AER LH: Near Real-Time UV Aerosol Layer Height,7/9/2018,4/8/2020,2018,2020,ImageCollection,"eu, esa, copernicus, sentinel, s5p, knmi, TROPOMI, aerosol, alh, uvai, pollution, air_quality"
COPERNICUS/S5P/NRTI/L3_NO2,European Union/ESA/Copernicus,Sentinel-5P NRTI NO2: Near Real-Time Nitrogen Dioxide,7/9/2018,4/9/2020,2018,2020,ImageCollection,"eu, esa, copernicus, sentinel, s5p, knmi, TROPOMI, no2, nitrogen_dioxide, pollution, air_quality"
COPERNICUS/S5P/NRTI/L3_O3,European Union/ESA/Copernicus,Sentinel-5P NRTI O3: Near Real-Time Ozone,7/9/2018,4/9/2020,2018,2020,ImageCollection,"eu, esa, copernicus, sentinel, s5p, TROPOMI, o3, ozone, pollution, air_quality"
COPERNICUS/S5P/NRTI/L3_SO2,European Union/ESA/Copernicus,Sentinel-5P NRTI SO2: Near Real-Time Sulphur Dioxide,7/9/2018,4/9/2020,2018,2020,ImageCollection,"eu, esa, copernicus, sentinel, s5p, bira, dlr, TROPOMI, so2, sulphur_dioxide, sulfur_dioxide, pollution, air_quality"
NOAA/GOES/17/FDCC,NOAA,GOES-17 FDCC Series ABI Level 2 Fire/Hot Spot Characterization,8/26/2018,4/11/2020,2018,2020,ImageCollection,"abi, goes, nesdis, noaa, ospo, goes-17, goes-west, goes-s, climate, fire, hotspot, wildfire, weather"
NOAA/GOES/17/FDCF,NOAA,GOES-17 FDCF Series ABI Level 2 Fire/Hot Spot Characterization,8/26/2018,4/11/2020,2018,2020,ImageCollection,"abi, goes, nesdis, noaa, ospo, goes-17, goes-west, goes-s, climate, fire, hotspot, wildfire, weather"
COPERNICUS/S5P/OFFL/L3_O3,European Union/ESA/Copernicus,Sentinel-5P OFFL O3: Offline Ozone,9/7/2018,4/7/2020,2018,2020,ImageCollection,"eu, esa, copernicus, sentinel, s5p, TROPOMI, o3, ozone, pollution, air_quality"
COPERNICUS/S5P/NRTI/L3_HCHO,European Union/ESA/Copernicus,Sentinel-5P NRTI HCHO: Near Real-Time Formaldehyde,10/1/2018,4/9/2020,2018,2020,ImageCollection,"eu, esa, copernicus, sentinel, s5p, bira, dlr, TROPOMI, hcho, formaldehyde, pollution, air_quality"
COPERNICUS/S5P/NRTI/L3_CO,European Union/ESA/Copernicus,Sentinel-5P NRTI CO: Near Real-Time Carbon Monoxide,11/21/2018,4/9/2020,2018,2020,ImageCollection,"eu, esa, copernicus, sentinel, s5p, sron, knmi, TROPOMI, co, carbon_monoxide, pollution, air_quality"
COPERNICUS/S5P/OFFL/L3_HCHO,European Union/ESA/Copernicus,Sentinel-5P OFFL HCHO: Offline Formaldehyde,12/4/2018,4/7/2020,2018,2020,ImageCollection,"eu, esa, copernicus, sentinel, s5p, bira, dlr, TROPOMI, hcho, formaldehyde, pollution, air_quality"
COPERNICUS/S5P/OFFL/L3_SO2,European Union/ESA/Copernicus,Sentinel-5P OFFL SO2: Offline Sulphur Dioxide,12/4/2018,4/7/2020,2018,2020,ImageCollection,"eu, esa, copernicus, sentinel, s5p, bira, dlr, TROPOMI, so2, sulphur_dioxide, sulfur_dioxide, pollution, air_quality"
COPERNICUS/S5P/OFFL/L3_CH4,European Union/ESA/Copernicus,Sentinel-5P OFFL CH4: Offline Methane,2/7/2019,4/7/2020,2019,2020,ImageCollection,"eu, esa, copernicus, sentinel, s5p, sron, knmi, TROPOMI, ch4, methane, climate"
BLM/AIM/v1/TerrADat/TerrestrialAIM,US Department of Interior Bureau of Land Management (BLM),BLM AIM TerrADat TerrestrialAIM Point v1,5/10/2011,12/6/2016,2011,2016,Table,"biota, endangered, environment, GRSG, health, hydrology, Landscape, range, vegetation, wildlife, AIM, AIM_AK, AIM_AZ, AIM_CA, AIM_CO, AIM_ID, AIM_MTDA, AIM_NATL, AIM_NM, AIM_NV, AIM_ORWA, AIM_UT, AIM_WY, Alaska, Arizona, California, Colorado, Idaho, Montana, New_Mexico, Nevada, Oregon, Utah, Wyoming, AIM, TerrADat, TerrestrialAIM"
CIESIN/GPWv411/GPW_Data_Context,CIESIN,GPWv411: Data Context (Gridded Population of the World Version 4.11),1/1/2000,1/1/2020,2000,2020,Image,"ciesin, gpw, population"
CIESIN/GPWv411/GPW_Land_Area,CIESIN,GPWv411: Land Area (Gridded Population of the World Version 4.11),1/1/2000,1/1/2020,2000,2020,Image,"ciesin, gpw, population"
CIESIN/GPWv411/GPW_Mean_Administrative_Unit_Area,CIESIN,GPWv411: Mean Administrative Unit Area (Gridded Population of the World Version 4.11),1/1/2000,1/1/2020,2000,2020,Image,"ciesin, gpw, population"
CIESIN/GPWv411/GPW_National_Identifier_Grid,CIESIN,GPWv411: National Identifier Grid (Gridded Population of the World Version 4.11),1/1/2000,1/1/2020,2000,2020,Image,"ciesin, gpw, population"
CIESIN/GPWv411/GPW_Water_Area,CIESIN,GPWv411: Water Area (Gridded Population of the World Version 4.11),1/1/2000,1/1/2020,2000,2020,Image,"ciesin, gpw, population"
CIESIN/GPWv411/GPW_Water_Mask,CIESIN,GPWv411: Water Mask (Gridded Population of the World Version 4.11),1/1/2000,1/1/2020,2000,2020,Image,"ciesin, gpw, population"
FAO/GAUL/2015/level0,FAO UN,"FAO GAUL: Global Administrative Unit Layers 2015, Country Boundaries",12/19/2014,12/19/2014,2014,2014,Table,"fao, un, gaul, borders, countries"
FAO/GAUL/2015/level1,FAO UN,"FAO GAUL: Global Administrative Unit Layers 2015, First-Level Administrative Units",12/19/2014,12/19/2014,2014,2014,Table,"fao, un, gaul, borders, provinces, states, departments"
FAO/GAUL/2015/level2,FAO UN,"FAO GAUL: Global Administrative Unit Layers 2015, Second-Level Administrative Units",12/19/2014,12/19/2014,2014,2014,Table,"fao, un, gaul, borders, counties, districts"
FAO/GAUL_SIMPLIFIED_500m/2015/level0,FAO UN,"FAO GAUL 500m: Global Administrative Unit Layers 2015, Country Boundaries",12/19/2014,12/19/2014,2014,2014,Table,"fao, un, gaul, borders, countries"
FAO/GAUL_SIMPLIFIED_500m/2015/level1,FAO UN,"FAO GAUL 500m: Global Administrative Unit Layers 2015, First-Level Administrative Units",12/19/2014,12/19/2014,2014,2014,Table,"fao, un, gaul, borders, provinces, states, departments"
FAO/GAUL_SIMPLIFIED_500m/2015/level2,FAO UN,"FAO GAUL 500m: Global Administrative Unit Layers 2015, Second-Level Administrative Units",12/19/2014,12/19/2014,2014,2014,Table,"fao, un, gaul, borders, counties, districts"
GLIMS/20171027,National Snow and Ice Data Center (NSDIC),GLIMS: Global Land Ice Measurements from Space - 2017,-,-,2015,2015,Table,"nsidc, glims, snow, ice, glacier, landcover"
GLIMS/current,National Snow and Ice Data Center (NSDIC),GLIMS: Global Land Ice Measurements from Space - current,-,-,2009,2010,Table,"nsidc, glims, snow, ice, glacier, landcover"
NOAA/NHC/HURDAT2/atlantic,NOAA NHC,NOAA NHC HURDAT2 Atlantic hurricane catalog,1851-06-25,11/4/2018,1851,2018,Table,"noaa, nhc, noaa, climate, hurricane, weather, climate"
NOAA/NHC/HURDAT2/pacific,NOAA NHC,NOAA NHC HURDAT2 Pacific hurricane catalog,6/11/1949,11/9/2018,1949,2018,Table,"noaa, nhc, climate, hurricane, weather"
TIGER/2010/ZCTA5,United States Census Bureau,TIGER: US Census 5-digit ZIP Code Tabulation Areas 2010,1/1/2010,1/2/2010,2010,2010,Table,"census, tiger, us, zcta, zip, zipcode"
TIGER/2018/Counties,United States Census Bureau,TIGER: US Census Counties 2018,1/1/2018,1/1/2019,2015,2017,Table,"census, tiger, us, counties, county"
TIGER/2018/States,United States Census Bureau,TIGER: US Census States 2018,1/1/2018,1/1/2019,2015,2017,Table,"census, tiger, us, state, states"
WCMC/WDPA/current/points,UN Environment World Conservation Monitoring Centre (UNEP-WCMC) / Protected Planet,WDPA: World Database on Protected Areas (points),7/1/2017,2/1/2019,2017,2019,Table,"IUCN, WCMC, WDPA, protected, boundaries, marine, mpa"
WCMC/WDPA/current/polygons,UN Environment World Conservation Monitoring Centre (UNEP-WCMC) / Protected Planet,WDPA: World Database on Protected Areas (polygons),7/1/2017,2/1/2019,2017,2019,Table,"IUCN, WCMC, WDPA, protected, boundaries, marine, mpa"
WWF/HydroSHEDS/v1/Basins/hybas_1,WWF,WWF HydroSHEDS Basins level 1,2/11/2000,2/22/2000,2000,2000,Table,"wwf, hydrosheds, water, hydrology, hydrography, srtm, geophysical, watersheds"
WWF/HydroSHEDS/v1/Basins/hybas_10,WWF,WWF HydroSHEDS Basins level 10,2/11/2000,2/22/2000,2000,2000,Table,"wwf, hydrosheds, water, hydrology, hydrography, srtm, geophysical, watersheds"
WWF/HydroSHEDS/v1/Basins/hybas_11,WWF,WWF HydroSHEDS Basins level 11,2/11/2000,2/22/2000,2000,2000,Table,"wwf, hydrosheds, water, hydrology, hydrography, srtm, geophysical, watersheds"
WWF/HydroSHEDS/v1/Basins/hybas_12,WWF,WWF HydroSHEDS Basins level 12,2/11/2000,2/22/2000,2000,2000,Table,"wwf, hydrosheds, water, hydrology, hydrography, srtm, geophysical, watersheds"
WWF/HydroSHEDS/v1/Basins/hybas_2,WWF,WWF HydroSHEDS Basins level 2,2/11/2000,2/22/2000,2000,2000,Table,"wwf, hydrosheds, water, hydrology, hydrography, srtm, geophysical, watersheds"
WWF/HydroSHEDS/v1/Basins/hybas_3,WWF,WWF HydroSHEDS Basins level 3,2/11/2000,2/22/2000,2000,2000,Table,"wwf, hydrosheds, water, hydrology, hydrography, srtm, geophysical, watersheds"
WWF/HydroSHEDS/v1/Basins/hybas_4,WWF,WWF HydroSHEDS Basins level 4,2/11/2000,2/22/2000,2000,2000,Table,"wwf, hydrosheds, water, hydrology, hydrography, srtm, geophysical, watersheds"
WWF/HydroSHEDS/v1/Basins/hybas_5,WWF,WWF HydroSHEDS Basins level 5,2/11/2000,2/22/2000,2000,2000,Table,"wwf, hydrosheds, water, hydrology, hydrography, srtm, geophysical, watersheds"
WWF/HydroSHEDS/v1/Basins/hybas_6,WWF,WWF HydroSHEDS Basins level 6,2/11/2000,2/22/2000,2000,2000,Table,"wwf, hydrosheds, water, hydrology, hydrography, srtm, geophysical, watersheds"
WWF/HydroSHEDS/v1/Basins/hybas_7,WWF,WWF HydroSHEDS Basins level 7,2/11/2000,2/22/2000,2000,2000,Table,"wwf, hydrosheds, water, hydrology, hydrography, srtm, geophysical, watersheds"
WWF/HydroSHEDS/v1/Basins/hybas_8,WWF,WWF HydroSHEDS Basins level 8,2/11/2000,2/22/2000,2000,2000,Table,"wwf, hydrosheds, water, hydrology, hydrography, srtm, geophysical, watersheds"
WWF/HydroSHEDS/v1/Basins/hybas_9,WWF,WWF HydroSHEDS Basins level 9,2/11/2000,2/22/2000,2000,2000,Table,"wwf, hydrosheds, water, hydrology, hydrography, srtm, geophysical, watersheds"
WWF/HydroSHEDS/v1/FreeFlowingRivers,WWF,WWF HydroSHEDS Free Flowing Rivers Network v1,2/11/2000,2/22/2000,2000,2000,Table,"wwf, hydrosheds, water, hydrology, hydrography, srtm, geophysical, river_networks, flow_regulation"
OREGONSTATE/PRISM/AN81m,PRISM / OREGONSTATE,PRISM Monthly Spatial Climate Dataset AN81m,01/01/1895,2/29/2020,1895,2020,ImageCollection,"PRISM, oregonstate, precipitation, climate, weather, temperature, geophysical, vapor, pressure, monthly, monthly"
