id,provider,title,start_date,end_date,startyear,endyear,type,tags
MODIS/MOD09GA_NDSI,Google,MODIS Terra Daily NDSI,02/23/00,03/29/17,2000,2017,ImageCollection,"modis, terra, usgs, daily, global, mod09ga, ndsi, surface_reflectance"
MODIS/MOD09GA_NDWI,Google,MODIS Terra Daily NDWI,02/23/00,03/29/17,2000,2017,ImageCollection,"modis, terra, usgs, daily, global, mod09ga, ndwi, surface_reflectance"
MODIS/MYD09GA_BAI,Google,MODIS Aqua Daily BAI,07/03/02,03/29/17,2002,2017,ImageCollection,"aqua, modis, usgs, daily, global, myd09ga, bai, surface_reflectance"
MODIS/MYD09GA_EVI,Google,MODIS Aqua Daily EVI,07/03/02,03/29/17,2002,2017,ImageCollection,"aqua, modis, usgs, daily, global, myd09ga, evi, surface_reflectance"
MODIS/MYD09GA_NDSI,Google,MODIS Aqua Daily NDSI,07/03/02,03/29/17,2002,2017,ImageCollection,"aqua, modis, usgs, daily, global, myd09ga, ndsi, surface_reflectance"
MODIS/MYD09GA_NDVI,Google,MODIS Aqua Daily NDVI,07/03/02,03/29/17,2002,2017,ImageCollection,"aqua, modis, usgs, daily, global, myd09ga, ndvi, surface_reflectance"
MODIS/MYD09GA_NDWI,Google,MODIS Aqua Daily NDWI,07/03/02,03/29/17,2002,2017,ImageCollection,"aqua, modis, usgs, daily, global, myd09ga, ndwi, surface_reflectance"
MODIS/MCD43A4_NDVI,Google,MODIS Combined 16-Day NDVI,02/17/00,03/13/17,2000,2017,ImageCollection,"modis, 16-day, mcd43a4, global, usgs, ndvi, nbar, brdf, surface_reflectance, reflectance"
MODIS/MOD09GA_NDVI,Google,MODIS Terra Daily NDVI,02/23/00,03/29/17,2000,2017,ImageCollection,"modis, terra, usgs, daily, global, mod09ga, ndvi, surface_reflectance"
WCMC/WDPA/current/points,UN Environment World Conservation Monitoring Centre (UNEP-WCMC) / Protected Planet,WDPA: World Database on Protected Areas (points),06/30/17,01/31/19,2017,2019,Table,"iucn, wcmc, wdpa, protected, boundaries, marine, mpa"
WCMC/WDPA/current/polygons,UN Environment World Conservation Monitoring Centre (UNEP-WCMC) / Protected Planet,WDPA: World Database on Protected Areas (polygons),06/30/17,01/31/19,2017,2019,Table,"iucn, wcmc, wdpa, protected, boundaries, marine, mpa"
NOAA/NHC/HURDAT2/atlantic_v2019,NOAA NHC,NOAA NHC HURDAT2 Atlantic hurricane catalog,25/06/1851,11/03/18,1851,2018,Table,"noaa, nhc, climate, hurricane, weather"
TIGER/2010/ZCTA5,United States Census Bureau,TIGER: US Census 5-digit ZIP Code Tabulation Areas 2010,12/31/09,01/01/10,2009,2010,Table,"census, tiger, us, zcta, zip, zipcode"
RESOLVE/ECOREGIONS/2017,RESOLVE Biodiversity and Wildlife Solutions,RESOLVE Ecoregions 2017,04/04/17,04/04/17,2017,2017,Table,"resolve, ecoregions, biodiversity, conservation, habitats, global, protection"
USGS/WBD/2017/HUC10,United States Geological Survey,HUC10: USGS Watershed Boundary Dataset of Watersheds,04/21/17,04/22/17,2017,2017,Table,"usgs, water, watershed, wbd, hydrology"
USGS/WBD/2017/HUC12,United States Geological Survey,HUC12: USGS Watershed Boundary Dataset of Subwatersheds,04/21/17,04/22/17,2017,2017,Table,"usgs, water, watershed, wbd, hydrology"
USGS/WBD/2017/HUC02,United States Geological Survey,HUC02: USGS Watershed Boundary Dataset of Regions,04/21/17,04/22/17,2017,2017,Table,"usgs, water, watershed, wbd, hydrology"
USGS/WBD/2017/HUC04,United States Geological Survey,HUC04: USGS Watershed Boundary Dataset of Subregions,04/21/17,04/22/17,2017,2017,Table,"usgs, water, watershed, wbd, hydrology"
USGS/WBD/2017/HUC06,United States Geological Survey,HUC06: USGS Watershed Boundary Dataset of Basins,04/21/17,04/22/17,2017,2017,Table,"usgs, water, watershed, wbd, hydrology"
USGS/WBD/2017/HUC08,United States Geological Survey,HUC08: USGS Watershed Boundary Dataset of Subbasins,04/21/17,04/22/17,2017,2017,Table,"usgs, water, watershed, wbd, hydrology"
TIGER/2016/Roads,United States Census Bureau,TIGER: US Census Roads,12/31/15,01/01/17,2015,2017,Table,"census, tiger, us, roads"
WRI/GPPD/power_plants,World Resources Institute,Global Power Plant Database,06/10/18,06/10/18,2018,2018,Table,"wri, infrastructure, energy, climate, power, power_plants"
TIGER/2010/Tracts_DP1,United States Census Bureau,TIGER: US Census Tracts Demographic - Profile 1,12/31/09,01/01/10,2009,2010,Table,"census, tiger, us, demographic, social, human"
GLIMS/2016,National Snow and Ice Data Center (NSDIC),GLIMS: Global Land Ice Measurements from Space - 2016,06/14/15,06/15/15,2015,2015,Table,"nsidc, glims, snow, ice, glacier, landcover"
GLIMS/20171027,National Snow and Ice Data Center (NSDIC),GLIMS: Global Land Ice Measurements from Space - 2017,05/31/92,07/31/17,1992,2017,Table,"nsidc, glims, snow, ice, glacier, landcover"
GLIMS/current,National Snow and Ice Data Center (NSDIC),GLIMS: Global Land Ice Measurements from Space - current,05/31/92,07/31/17,1992,2017,Table,"nsidc, glims, snow, ice, glacier, landcover"
TIGER/2010/Blocks,United States Census Bureau,TIGER: US Census Blocks,12/31/09,01/01/10,2009,2010,Table,"census, tiger, us, city, urban, neighborhood"
TIGER/2016/Counties,United States Census Bureau,TIGER: US Census Counties 2016,12/31/15,01/01/17,2015,2017,Table,"census, tiger, us, counties, county"
TIGER/2018/Counties,United States Census Bureau,TIGER: US Census Counties 2018,12/31/17,12/31/18,2017,2018,Table,"census, tiger, us, counties, county"
TIGER/2016/States,United States Census Bureau,TIGER: US Census States 2016,12/31/15,01/01/17,2015,2017,Table,"census, tiger, us, state, states"
TIGER/2018/States,United States Census Bureau,TIGER: US Census States 2018,12/31/17,12/31/18,2017,2018,Table,"census, tiger, us, state, states"
EPA/Ecoregions/2013/L3,United States Environmental Protection Agency,US EPA Ecoregions (Level III),04/15/13,04/16/13,2013,2013,Table,"epa, ecoregions"
EPA/Ecoregions/2013/L4,United States Environmental Protection Agency,US EPA Ecoregions (Level IV),04/15/13,04/16/13,2013,2013,Table,"epa, ecoregions"
USDOS/LSIB_SIMPLE/2017,"United States Department of State, Office of the Geographer","LSIB: Large Scale International Boundary Polygons, Simplified",03/29/17,03/29/17,2017,2017,Table,"dos, usdos, boundaries, borders, countries, political"
USDOS/LSIB/2013,"United States Department of State, Office of the Geographer","LSIB: Large Scale International Boundary Polygons, Detailed",03/07/13,03/07/13,2013,2013,Table,"dos, usdos, boundaries, borders, countries, political"
